id,label,txt
234,0,britain rule conserv enlarg lead resist labor parti accord effect two sentiment poll relea saturday market sentiment research intern mori poll deal sun time exhibit conserv six point lead poll telephon studi express sun express found four point lead sun express poll first deal sinc social democrat parti hit upset victori thursday parliamentari byelect former labor fast greenwich near london mori poll deal six year lead byelect exhibit conserv figur pct vote labor figur pct allianc social democrat progress figur pct sun express state poll deal fri found conserv lead figur pct vote labor figur pct allianc figur pct harri poll print perceiv paper final sun give conserv twopoint lead labor studi conserv support figur pct voter labor figur pct allianc figur pct reuter
235,0,indonesia agricultur sector turn figur pct calendar figur gaug figur pct figur product good stagnat declin america embassi state studi product indonesia basic food rice forecast fall around figur mln tonn embassi idea figur mln tonn figur accord annual studi indonesia agricultur perform author offici idea figur rice product figur mln tonn forecast figur mln tonn output figur studi say wheat import like fall figur mln tonn calendar figur figur mln tonn figur drawdown stock matur chanc agricultur figur express assur rice product forecast declin product sugarcan rubber copra show littl addit studi say modest over addit expect due import addit product corn soy palm oil palm meat restraint import over addit agricultur output includ shortag disea immun seed express fertil land insect plagu reluct farmer shift rice product harvest studi underlin fall rice product make outbreak plagu know wereng brown work hopper figur larg begin addit output outbreak hale author prohibit util figur insecticid rice believ wereng immun varieti util loweryield immun rice type author depend increa product export good coff tea rubber plywood palm oil begin gross lose bring fall petroleum oil cost palm oil product expect addit figur pct figur figur mln tonn figur mln export rise gaug figur tonn figur tonn figur studi say product soy figur octsept rise figur mln tonn figur figur import besid rise suppli new soy suppress work studi say import wheat soy soy meal cotton like declin effect final sept figur pct devalu rupiah rise domest demand studi state indonesia over econom perform calendar figur nil even slight neg matur rate last rate matur sinc figur compar figur pct matur figur figur pct figur dramat fall oil cost final year respon slack reuter
236,0,kuwait oil minist comment print today state programm emerg opec meet revalu oil polici recent fail exist oil cost sheikh ali alkhalifa alsabah quot local daili alqaba express none opec member ask meet deni kuwait pump quota figur barrel petroleum daili bpd set selfimpos product boundari figur administr bargain analyst intern oil market idea opec produc singl mln bpd ceil figur mln bpd hold geneva final dec call kuwait unit arab emir along much smaller manufactur ecuador among produc quota kuwait state pump figur mln bpd rumor idl ground studi state kuwait abil surpass part say kuwait abil minist state sheikh ali state kuwait abil produc figur mln bpd sell quota offici cost state suffer troubl sell part agenc kuwait remark clever state name appar gulf state qatar industri begin state market less figur bpd figur bpd quota buyer resist offici cost restor opec final month peg marker figur dlr per barrel cost new york final week drop last level year near three dollar threemonth high figur dollar barrel sheikh ali besid present challeng intern oil compani declar kuwait sell offici cost charg offici cost figur dlr barrel lost custom state enlarg still kuwait guarant market oil local intern refin instal distribut network abroad add reaffirm plan meet mar figur opec deriv commiss tabl start april request certain bodi member ecuador deputi energi minist fernando santo alvit state final wed debtburden state desir opec deleg lower offici cost petroleum seek negoti month opec price commiss name pressur oil compani opec member evid refer troubl confront qatar state expect pressur proceed mar april expect situat would later better reuter
237,0,indonesia look near polit crossroad step deregul protect economi america embassi say new studi counter fall oil gross author found seri step past nine month encourag export outsid oil sector pull new invest indonesia asian member opec lead primari good manufactur grave hit final year fall exist oil cost hale devalu currenc figur pct sept america embassi studi say presid suharto author look split way lead economi look near crossroad respect deregul refer invest import studi say princip butt indonesia agricultur sector besid revalu state gener econom perform say mani author offici consult urg relax equal strong pressur exerci stay move group strongli favour import replac economi studi say indonesia econom chang welcom exist bank intern banker step right way though say import area economi like plastic steel stay extrem protect practic monopoli three set step announc sinc final may broaden area foreign invest trim trade limit liber import studi say indonesia econom matur calendar figur like nil economi may even undertak spot last rate matur sinc figur studi note indonesia larg state southeast asia popul figur million face gener elect april studi hold littl hope swift better econom outlook figur earli indic point slightli posit matur rate surpass singl pct econom activ proceed suffer due sharp fall export net oil industri matur nonoil sector depress weak domest demand match unreason work capac real declin build trade trim level matur agricultur studi state banker say continu present econom reform import author get intern loan demand new exist bank loan figur mln dlr final month balanc payment support given partial aid author keep momentum reform bank state reuter
238,0,resist politician businessmen paper critic india fresh unveil figur budget larg project shortag around figur billion rupe state budget fail suppli induc econom matur simpli tinker tax reform politician fix critic sharp rise defenc spend hindumajor state play fear aggress moslem pakistan prove vote winner indian express state larg market paper state defenc cow never holier sun mail paper brand budget shamelessli polit state front page comment budget bad matur bad cost bad stock market neutral respect everyth els businessmen poll reuter state budget make littl gandhi announc small addit poor allevi instruct spend tell holddown current spend effort rein budget shortag state ministri curb spend assur revalu moneylos world sector industri gandhi lower import tariff comput part otherwi littl widen econom liber polici found two age ago reaction bombay india concern capit gener unfavour businessmen economist state budget propo close figur budget shortag besid fail encourag industri invest product ask lift real econom matur five pct year imagin figur develop programm nalin vissanji presid indian merchant chamber commerci state budget give induc capit market execut author pledg remov surtax corpor incom part bombay stock exchang india larg fell postbudget session yesterday agent welcom gandhi propo set regul board secur industri exchang shaken final year sever scandal trade suspend sever time agent state trade volum may addit chang capit addit tax stock sale sharehold sell part singl year instead three age without incur capit addit tax stock exchang presid ramda dalal state yesterday fall part cost budget come net take expect market firm year seed reuter
239,0,china receiv loan number figur mln dlr japan exist bank invest new highway port instal japan abroad econom cooper fund suppli figur mln dlr toward china programm better rout network offici new china intellig offic account figur mln dlr exist bank loan util build figur new posit integr contain handl system northeast china port tianjin offic state give detail refund foot loan reuter
241,0,china wheat harvest year seriou threaten work plagu disea new china intellig offic state figur mln hectar wheatproduc land north china could impact compar warm dri condit let bacteria insect egg last winter offic add china ministri agricultur anim farm fisheri name step includ time suppli pesticid farmer combat threat state reuter
242,0,saudi riyal interbank deposit steadi yesterday higher level quiet market bargain state reluct return new place amidst uncertain whether opec win hold current declin oil cost oil industri begin state yesterday sever gulf arab manufactur troubl market oil offici opec cost kuwait state programm emerg meet figur administr tradit sun lull trade due european weekend besid add want market activ spotnext oneweek rate put figur figur pct quot run seven six yesterday singl three sixmonth deposit quot unchang figur figur figur figur figur figur pct sever place riyal quietli firm figur dollar quot figur yesterday reuter
243,0,iran state forc captur singl iraq strong fortif east basra gulf war southern front major conflict overnight iranian subject intellig offic receiv state iranian forc boom four iraqi brigad kill wound figur iraqi soldier destruct figur enemi tank forc carrier irna state iranian troop seiz singl strong iraqi fortif violat iraqi defenc line southwest fish lake figur kilomet six mile east iraq sec larg citi basra reuter
244,0,bangladesh law mount crosscountri hunt default bank loan arrest four industrialist issu catch warrant figur other failur refund overdu oblig name given metropolitan law state report four arrest put six month pretrial hold owe almost figur mln taka equiv figur mln dlr bangladesh shilpa industri bank presid hossain mohammad ershad state nonpay crippl industri sector chamber commerci industri state crackdown would panic away entrepreneur reuter
245,0,iraq state troop drive overnight attack three divi iranian revolutionari guard near basra southern iraq militari communiqu state iranian perfidi attack speed forward place final night morn militari spokesman later state iraqi third armi corp whose troop contend iranian new command disclosur first time old gener replac state lieuten gener dhiyauldin jamal former command fifth armi corp besid posit basra area replac major gener tala khalil aldouri reuter
246,0,gulf oil state qatar retriev slightli final year declin exist oil cost announc first budget sinc earli figur project shortag figur billion riyal shortag compar shortag figur billion riyal final print budget figur statement outlin budget fiscal year figur begin today financ oil minist sheikh abdulaziz bin khalifa althani state author expect pass figur billion riyal period project spend figur budget figur billion riyal sheikh abdulaziz state author gross would figur billion riyal figur pct figur project gross figur billion author fail print figur budget due uncertain environ oil gross sheikh abdulaziz state year author determin boundari repeat spend month onetwelfth old fiscal year alloc minu figur pct press head author section world institut aid author ration spend say figur budget shortag would cover sheikh abdulaziz state programm boundari spend figur take order allevi load put state foreign reserv add figur figur billion riyal alloc major undertak includ lodg world build social servic well instruct transport commun electr water industri agricultur figur unveil spend defenc secur besid project oil gross qatar opec member output ceil figur barrel per day sheikh abdulaziz state outlook posit mark see oil cost trend first among opec find shoulder responsibilit protect wealth aid america brand reason idea come year gross foot deleg quota reuter
247,0,gulf money market turn moder well past decad bond stock market stay larg extent fragment lag butt gulf intern bank bsc gigabyt state bank economist henri azzam state revalu gulf capit market investor resign tradit invest vehicl real estat foreign currenc bank histori treasur metal greater fiscal sophist ask match diversifi capit market instrument chang disclosur demand compani histori state gigabyt studi review capit market three class money market stock bond market azzam state gulf state make greater util shortterm money market instrument bank part drift variou euronot underwrit instal still bond stock market stay larg extent fragment lag butt state debt part still rai syndic loan bank instal compani make util stock bond issu kuwait offici stock exchang gulf state yet found exchang dwindl fiscal surplu gulf author activ pursu way develop capit market set domest stock exchang azzam state state recess stem slip oil cost clearli neg impact develop capit market part improv household firm reluct spell world fiscal awar among investor still miss invest analysi corpor coverag measur want deep sharp fall part cost earli figur move investor hold part trust eventu recoveri azzam state absenc proper commerci law gulf state govern evid reluct follow fiscal innov besid hamper capit market name clearli defin law administr incorpor joint stock compani flotat debt instrument azzam state capit market instrument make avail citizen institut gulf cooper council gcc state bahrain kuwait qatar oman saudi arabia unit arab emir uae move take way bahrain let gcc subject figur pct local integr compani azzam state gulf money market receiv greater deep launch treasuri measur offer bahrain enlarg secur redempt regul saudi arabia add bond market talk saudi arabia qatar oman uae final saudi riyal design bond publish figur bahrain programm offici stock exchang trade saudi arabia pick constitut ball exchang qatar oman uae look immin azzam state reuter
248,0,saudi arab oil minist hisham nazer repeat land commit final dec opec agreement encourag exist oil cost brace market offici saudi imper offic spa state ask offic recent fall free market oil cost nazer state saudi arabia full adher agreement never sell oil cost say cost circumst nazer quot spa state recent pressur free market cost may termin northern hemisph winter season oversuppli market saudi arabia main design dec agreement opec hold lower sum output ceil figur pct figur mln barrel per day bpd return bushel cost around figur dlr barrel understand follow year turmoil oil market saw cost slack briefli figur dlr barrel figur figur dlr late figur free market cost present figur dlr nazer quot spa express saudi arabia attach agreement show clearli oil market state contact among member opec exhibit desir stick agreement jamaica opec presid rilwanu lukman besid nigerian oil minist state group plan stick price understand awar neg forc seek manipul oper market fulfil basic exist stall market condit state kuwait oil minist sheikh ali alkhalifa alsabah state comment print emir daili alqaba programm emerg opec meet revalu cost bargain analyst intern oil market idea opec produc singl mln bpd figur mln ceil call kuwait unit arab emir along much smaller manufactur ecuador among produc quota sheikh ali deni kuwait overproduc reuter
249,0,intern coff organ ico council negoti reintroduc export quota proceed widen session last late sun night deleg state chanc agreement manufactur consum fall minut special meet name halt extend slide coff cost like recess former tonight without understand deleg state council expect hold reconven either insid follow six week sept state negoti founder sun afternoon get evid consum manufactur could compromi express comput futur quota system deleg state coff export quota suspend year ago cost surg respon drought cut brazil harvest almost twothird brazil exist larg coff manufactur export reuter
250,0,reserv bank state cancel regular weekli treasuri measur tender schedul mar figur state statement forecast net cash withdraw system coloni week cash flow author expect begin cash inject add bank state expect behaviour clear market oper week cash balanc fluctuat around figur mln dlr reuter
251,0,trade part three cheung kong group compani suspend two year petit compani stock exchang hong kong state three cheung kong keep ltd ckghhk hongkong electr keep ltd hkehhk hutchison whampoa ltd hwhhhk announc figur effect later today market guess major reorgan insid group cheung kong rose figur cent figur dlr fri electr figur figur hutchison figur dlr figur reuter
252,0,america economi proceed expand februari slow pace januari saw jet activ subject associ buy direct napm state studi associ composit studi index drop figur pct februari figur pct januari napm state seventh consecut month lead index figur pct read figur pct gener point economi expand stage singl figur pct impli declin economi napm studi ground studi buy manag figur america industri compani besid found matur rate new order product slow februari product stay vigor three time mani member coverag better instead wor seller bring better slightli final month member account steel suppli tight usx corpor gradual restart product figur member account inventori higher account lower napm state occur sinc aug figur sixth straight month buyer account pay higher instead lower cost time ratio nine singl robert bretz presid napm concern studi commiss state economi proceed expand februari subdu rate januari slow new order import suffici dampen chanc respect first fourth composit index season set figur ground five element napm concern studi new order product seller bring inventori employ reuter
253,0,canadian egyptian wheat negoti fail reason understand canadian wheat export egypt negoti final week canadian team return cairo talk canadian embassi offici state embassi offici declin place issu stay decid negoti would resum fiveyear protocol subscrib figur cairo hold purcha figur tonn canadian wheat year reuter
254,0,indonesia wheat import expect fall figur mln tonn calendar figur figur mln figur america embassi annual agricultur studi state state pearl expect drawdown stock construct near termin figur state wheat stock termin figur figur tonn figur figur forecast figur stock around figur tonn main provid figur australia figur pct america figur pct canada figur pct argentina figur pct saudi arabia figur pct reuter
255,0,america secretari state georg shultz like visit moscow shortli negoti follow new soviet arm control propo america offici state offici state reuter determin make trip power return spot like insid month kremlin leader mikhail gorbachev suggest saturday negoti medium reach missil divid arm issu schultz present visit peke reuter
256,0,zambia retain foreignexchang auction system despit suspen weekli auction sinc januari figur presid kenneth kaunda state run away auction abolish state reuter interview state system would reintroduc current negoti exist bank intern monetari fund trust would support fresh foreign help financ kaunda discount exchang bank statement new auction system would util alloc foreign exchang privat bidder hole exchang rate kaunda state auction system waver author shortag foreign exchang meet demand suspend kwacha rapid devalu strong fluctuat make econom plan near imposs author privat sector state weekli foreignexchang auction begin octob figur kwacha fell figur dollar figur figur month januari figur author two month arrear pay foreign currenc success bidder auction suspend replac bushel exchang rate nine kwacha dollar reuter
257,0,poland negoti washington exist bank intern monetari fund imf state figur billion dlr foreign debt concret clear frank senior polish banker quot express wladyslaw baka head poland subject bank state offici intellig offic pap yesterday negoti measur toward possibl fresh credit easi foot much attend given polish commiss negoti institut affect exhibit deal understand poland difficult econom place pap quot baka express baka state stress poland would meet fiscal oblig america short time without major chang polish economi well cooper base part foreign econom partner sinc poland rejoin imf final june figur absenc imf exist bank team see warsaw factfind mission least three occa major studi expect publish washington shortli poland state abl meet involv refund debt rule fall due year reuter
258,0,volum contract trade new zealand futur exchang nzfe make record figur contract februari intern good clear hou icch state old high figur contract dec figur icch state valu contract trade februari figur billion dlr seven contract present trade nzfe fiveyear author bond part cost index figur bank measur figur prime commerci paper america dollar cross wool wheat reuter
259,0,indonesia raw sugar output like figur mln tonn calendar figur unchang figur author figur forecast figur mln america embassi state agricultur outlook figur indonesia buy figur tonn raw sugar exist market late figur studi state embassi gaug indonesia calendar figur raw sugar product figur mln tonn author idea figur mln state indonesia move sugar selfsuffici figur may shortliv studi state author proceed boost sugarcan product smallhold intensif plan compar high guarant cost sugarcan manufactur still consid indic farmer reluct work cane econom return good harvest reuter
260,0,toshin steel ltd tosst azuma steel ltd affili japan kokan nkktt see unit compani spokesman state toshin steel possess figur pct japan kokan azuma steel possess figur pct japan kokan expect determin termin mar state firm fight lose make recess steel industri yen hold azuma steel current lose gaug figur billion yen year termin mar figur figur billion loss year earlier spokesman state firm employ figur worker toshin steel figur worker given forecast year termin mar figur industri begin state expect compani show current lose five billion yen figur compar figur billion loss figur reuter
262,0,bodi repr nine african state meet mar figur discuss african debt crisi chad polit situat issu egypt minist state foreign affair boutro boutro ghali state state report return ethiopia djibouti meet local hold administr african integr oau state egypt zambia djibouti zair uganda sierra leon zair algeria mali would correspond foreign ministri begin state zair presid deni sassounguesso would chair meet reuter
263,0,european commun europ agricultur minist meet later today see packag deep cut cost subsidi week tag strong protest european farmer commun offici state park mark farmer wrath europ bruxel committ fourth year run name group chang cost support system europ agricultur commiss fran andriessen say vast food surplu alien intern trade partner forc commun border bankruptci demand action commun wareh carri figur mln tonn unwant cereal singl mln tonn butter vast stock wine oliv oil andriessen say bluntli year openend cost warrant must termin europ agricultur minist effort hole guarant cost pay commun farmer april figur deadlin new sell year progress difficult undertak europ member cut financ demand greater budget subject andriessen suggest freez cost match reduct support mechan could lead cost cut much eight pct product manufactur right sell europ wareh bushel guarant cost find real market outlet scale back use exceed exampl latest propo plan support spend agricultur virtual stall europ farm polici swallow twothird annual budget figur billion european currenc unit ecu princip respon expect shortag year five billion ecu contenti aspect packag new oil fat tax chang green exchang rate system interpret europ farm cost subject currenc tax figur ecu per tonn would levi import domest produc oils could trigger fresh trade differ unit state suppli europ major soy would addit cost margarin lowfat product effort addit oliv oil butter consumpt occid germani uncondit reject green rate chang would cau fall cost manufactur state weak strong currenc bring line reuter
264,0,qanta airway ltd put firm order boe four figur aircraft cost figur mln australian dlr presid jim lesli state first due bring april figur other get may june sept year state statement figur seri latest model boe figur household state purcha return governmentown qanta figur fleet figur state lesli state qanta talk three engin maker offer engin boe figur announc determin engin purcha later year state unit engin corpor utx unit prattm whitney gener electr britain rollsroycem ltd state figur integr new engin widen wing sixfeet high winglet enhanc electron first flight follow februari figur seri plan reach figur kilomet figur kilomet current qanta figur state aircraft financ foreign borrow foreign exchang net qanta belief wage four five age lesli state figur takeoff weight figur pound figur figur seri offer eight pct fuel economi state higher reach load agenc first util rout britain europ via asia besid util nonstop flight sydney lo angel reuter
265,0,australian invest group industri equiti ltd iel state rise figur mln america dlr issu medium term note commerci paper america domest market iel mandat merril lynch capit market arrang letter recognit loc instal support note commerci paper make first instal form compani state statement note publish iel financ ltd unit merril lynch note paper bargain sumitomo trust bank ltd suppli loc term loc five age evergreen featur suppli annual reinstat fiveyear term support bank option iel state loc underwrit group bank receiv instal fee figur foot point asset use fee figur foot point add reuter
266,0,american express axp rumor see spinoff part shearson lehman brother inc state studi way better shearson admiss capit aid meet stiff intern competit joint statement american express brokerag unit state action consid integr part american express worldwid fiscal servic strategi statement besid state american express shearson intern extern treatment affair final determin make american express state statement would remark rumor spread wall street final week analyst state guess american express would sell interest shearson japan firm besid figur pct profit brokerag would sell world shearson add figur mln dlr american express figur billion dlr net figur american express stay still final thursday fri rumor drove stock sum figur dlr two year close fri figur reuter
267,0,indonesia improb import copra philippin figur import figur tonn figur america embassi annual agricultur studi state studi state figur pct devalu indonesian rupiah addit import oblig copra addit cost philippin copra trim border cost two state indonesia copra product forecast figur mln tonn calendar figur figur mln tonn figur reuter
268,0,sri lanka exchang bank offer figur mln rupe worth threemonth treasuri measur weekli tender close mar figur bank spokesman state reuter
269,0,earthquak measur figur richter scale make widespread harm northern new zealand civil defenc emerg declar area offici seismologist state immedi studi casualti earthquak jolt bay plenti waikato area town whakatan state offici virtual isol civil defenc emerg declar whakatan figur peopl offici state mani road bridg area damag death account singl man admit hospit seriou statu machin buri mud slip seismologist state whakatan hit three earthquak strong measur figur richter scale follow seri aftershock earthquak felt across bay plenti waikato part northeast north island smaller tremor felt bay plenti week law state mani territori lost power suppli telephon link energi ministri offici tell relea water butt matahina hydroelectr dam figur kilomet whakatan rangitaiki river earthquak break roadway concret abut along top matahina larg world dam north island reuter
270,0,philippin financ secretari jaim ongpin start talk state figur advisori commiss new york tomorrow buoy economi mend polit stabl singl year presid corazon aquino take power exchang bank offici state state foreign debt number figur billion dlr face debt refund figur billion dlr due januari figur dec figur manila besid hope tack anoth figur billion dlr reschedul figur agreement new understand offici state chile figur year reschedul agreement singl pct point london interbank offer rate libor venezuala figur billion dlr packag figur point libor forecast well philippin despit brazil refund suspen final week offici state manila make princip refund sinc figur privat foot better figur refund figur pct point libor offer octob mexico figur billion dlr deliveri ongpin privat figur point benchmark rate present hover around figur pct bank state firm figur point offer final round talk give novemb figur ongpin state everi figur point libor mean extra figur mln dlr annual involv payment singl banker state bank wari repeat mexicotyp agreement figur small creditor bank still declin back five month subscrib manila exampl figur pct figur billion dlr outstand commerci bank owe figur larg bank advisori commiss figur smaller bank averag exposur figur mln dlr reuter
271,0,japan customsclear trade surplu first figur year februari spring figur billion dlr figur billion year earlier financ ministri state februari lag surplu aggress figur mln dlr surplu januari period fob export rose figur pct year earlier first figur year februari figur billion cif import fell figur pct figur billion averag dollaryen rate figur export figur import figur export figur import year earlier reuter
272,0,japan light metal ltd nlgtt annual capac figur tonn proceed primari aluminium product rate figur tonn owe depress domest exist cost depress water suppli hydroelectr power work compani offici state japan programm restor output figur tonn year work late figur get japan smelter ryoka light metal industri ltd halt smelt april owe high power cost depress cost mitsui aluminium ltd state halt smelt februari reuter
273,0,saudi petroleum oil output final month fell averag figur mln barrel per day bpd figur mln bpd januari gulf oil begin state state export tanurah juaymah termin gulf fell averag figur mln bpd final month figur mln januari lower elev client pearl much smaller expect gulf export ralli fourth week februari figur mln bpd figur mln third week begin state product figur includ neutral zone output sale float storag gener see part state output opec intent saudi arabia opec quota figur mln bpd product restraint strategi approv figur group final dec back new offici oil cost averag figur dlr barrel begin state doubl jump export final week look effect buyer rush lift februari entitl monthend final week high export level look show proceed support offici opec cost saudi arabia main petroleum client four expartn aramco begin state four exxon corpor xon mobil corpor rout texaco inc texa chevron corpor chv subscrib longterm understand final month bargain saudi petroleum figur dlr barrel still begin state real test saudi arabia abil sell petroleum offici cost weak market seed month demand oil product tradit taper place cost fall recent week singl dlr opec level saudi arab oil minist hisham nazer yesterday repeat land commit dec opec agreement state would never sell offici cost begin state sum saudi refineri throughput fell slightli februari averag figur mln bpd figur mln januari cut yanbu jubail export refineri put petroleum oil export yanbu figur bpd final month compar nil januari throughput bahrain refineri neutral zone product stay steadi around figur bpd reuter
274,0,indonesia palm oil output expect rise export addit america embassi state annual studi indonesia agricultur sector indonesian author state petroleum palm oil cpo output expect rise figur mln tonn figur figur mln figur project figur mln tonn figur figur mln figur figur project figur mln tonn tent figur figur mln tonn america embassi assess put figur output figur mln tonn figur mln figur figur mln figur realist idea point figur product figur figur mln tonn studi state studi state abolish five pct cpo export tax devalu rupiah sept figur higher intern palm oil cost lead modest addit export year export forecast rise figur tonn figur tonn figur studi add reuter
275,0,indonesia export tea cocoa proceed rise calendar figur coff export forecast dip slightli figur aprilmarch author effort better qualiti america embassi state embassi annual studi indonesian agricultur forecast coff output figur would figur mln bag figur kilo slightli less figur mln bag produc figur figur coff product forecast rise figur mln bag export dip figur mln around figur mln figur export figur figur mln bag embassi studi say coff stock rise figur mln tonn figur figur mln figur base fall export effect probabl reintroduct quota intern coff administr cocoa product export forecast rise steadili author develop cocoa plantat product cocoa indonesia increa figur tonn calendar figur figur tonn figur project author rise figur tonn figur product figur gaug embassi figur tonn figur tonn figur studi forecast cocoa export rise figur tonn year figur tonn figur figur figur netherland present larg import indonesian cocoa bean studi forecast calendar figur indonesia ctc suppress snap curl tea export addit significantli come stream least eight new ctc process work indonesia programm diversifi tea product produc ctc tea main element tea bag product black green tea forecast embassi studi rise figur tonn calendar figur figur tonn figur export tea like rise figur tonn figur figur figur around figur figur embassi observ ministri trade tighten qualiti control tea octob figur endeavor get competititv exist market reuter
276,0,stock exchang singapor programm present electron trade part name subject associ secur bargain automat credit system nasdaq america london stock exchang automat credit system bank begin state discuss idea london new york govern gordon macklin presid subject associ secur bargain washington state optimist earli understand possibl termin month monetari domin singapor begin state reuter support suggest associ comput trade system three exchang bank begin state local fiscal support programm exist macklin state understand make would move three exchang toward figur trade singapor fill spread trade return spot small group take stock would util start threecentr trade find investor involv singapor london new york govern hold rule three exchang would trade transport inform among differ time zone detail still work senior singapor bank manag state question stay refer investor will deploy suffici capit singapor insur equal market liquid commun link three centr understand make singapor head start asian fiscal centr hong kong toyko australia state februari figur make stock exchang singapor deal automat credit system sesdaq model nasdaq present sesdaq trade part singl compani governmentown singapor subject printer ltd snp turnov reason activ small firm state programm seek list shortli market begin expect follow compani name besid governmentown entiti would problem meet list condit approv list transisland omnibu servic pte ltd expect shortli state snp previou whollyown author temasek keep pte ltd publish seven mln figur part singl dlr final month world offer oversubscrib figur time sesdaq trade snp part progress initi figur dlr fri final figur figur high far figur part trade reuter
277,0,sum valu indonesia export fell calendar figur figur billion dlr figur billion calendar figur accord exchang bank latest studi valu petroleum oil export fell figur billion dlr figur figur billion figur liquefi natur export drop figur billion dlr figur billion figur valu indonesia nonoil export besid fell calendar figur figur billion dlr figur billion figur reuter
278,0,onslaught new paper fewer mark eurobond issu expect week banker state manag state plan depress issu volum bundesbank twoweek bond calendar begin today privat week break singl manag state final week borrow number figur billion mark includ figur mln mark privat arrang deutsch bank issu februari rose almost five billion mark figur billion januari heavi volum besid mean borrow except best refer accept higher coupon think dmark market still good spring good coupon anoth manag state even author borrow acquir best recept bond would take readili condit three mark eurobond found tuesday alon bond den dansk bank iceland trade outsid fee fri although cost retriev initi depress den dansk figur figur bond quot noon fri figur compar par cost iceland figur pct figur bond trade figur figur issu cost figur mln mark figur pct figur issu japan telegraph telephon besid depress trade fri insid fee figur figur par cost short matur better contrast figur ntt iceland issu fiveyear six pct bond hoogoven trade figur figur cost thank princip short matur bargain state larg sum paper bring market final two month besid led mani syndic manag complain bundesbank present mend calendar system say inflex present mark design eurobond regist bundesbank week forego twoweek issu period bank may declin issu bond request day calendar delay follow calendar period schedul bond manag state would prefer abolish system bundesbank shorten coverag period two week four week final juli expect calendar entir abolish think bundesbank would spring singl bank analyst state would anyth acquir free system analyst state add bank capabl regul volum new issu bundesbank play passiv function scene calendar without seek modul issu demand registr gaug volum mark bond leav euromarket state ground manag fores bundesbank give present calendar system bond activ occid german bond trade syndic section besid expect quiet convent owe carniv holiday carniv final bank duesseldorf day monday frankfurt bank final tuesday afternoon reuter
279,1,japan telegraph telephon corpor ntt expect net fall figur billion yen year termin mar figur figur project figur billion year compani state sum sale period expect rise figur billion yen project figur billion year ntt state concern oper programm subject station telecommun ministri ntt state programm brand capit invest figur billion yen figur includ figur billion research develop sum figur billion year ntt spokesman state increa competit new entrant telecommun field result sale tax schedul present follow januari major factor butt project decrea net japan telecommun industri deregul figur reuter
280,0,ecolab unit state subscrib contract north china industri set first sinou joint ventur china brand rin agent new china intellig offic state state sum invest new ventur ecolab chemic industri figur mln dlr state ventur ground shanghai produc agent util hotel industri give detail reuter
281,0,china subscrib figur mln dlr loan understand exist bank partial financ figur new posit annual capac figur mln tonn figur mln tonn year capac tianjin port new china intellig offic state china suppli figur mln yuan undertak chine compani command figur firm seven state foundat work state state figur new posit abl hold ship figur tonn three hold contain enlarg enabl port hold coke nonmet miner ore mine equip first time reuter
282,0,thai airway intern programm expand fleet figur figur aircraft figur compani offici state thamnoon wangle vicepresid financ state weekend sell confer thai would financ enlarg borrow spring detail state airlin plan trim yen borrow figur pct over debt sept figur present figur pct over debt state dollar borrow rise figur pct over debt period compar figur pct compani offici state stateown airlin programm spell privat state airlin studi author propo unit thai airway compani stateown domest carrier studi show confer exhibit airlin expect passeng sale gross figur pct higher figur figur follow figur pct jump passeng sale gross past four month execut vice presid chatrachai bunyaananta state current enlarg bangkok airport would complet year reuter
284,0,bodi japan extern reserv rose record figur billion dlr termin februari old record figur billion endjanuari financ ministri state endfebruari reserv final year figur billion dlr januari state foreign reserv exhibit largestev monthli addit figur billion dlr due massiv bank japan dollar buy interv month dollar fell briefli alltim depress figur yen januari figur foreign exchang bargain state reuter
285,0,trade volum singapor intern monetari exchang simex hit record figur contract februari excel old record figur sept final year exchang state statement volum eurodollar contract hit peak figur contract old record figur besid set final sept clear involv nikkei stock averag contract pass figur contract first time hit record high figur februari figur reuter
286,0,senior soviet offici state visit moscow america secretari state georg shultz arm treatment consid deputi foreign minist alexand bessmertnykh state intellig confer visit would constitu proceed contact two power model secur question earlier america offici shultz peke state like spell moscow shortli follow kremlin leader mikhail gorbachev weekend propo separ understand retir soviet american mediumrang missil europ
287,0,autorama inc distribut ford motor japan see import machin make mazda motor manufactur america corpor mmuc entir possess america subordin mazda motor corpor maztt autorama spokesman state mazda possess figur pct ford due begin product figur machin michigan work sept annual rate figur figur figur pct spell ford balanc mazda america sale network reuter
